"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),만족 (%),만족 (%),만족 (%),보통 (%),불만족 (%),불만족 (%),불만족 (%),평균점수 5점 만점 (점)
"구분(1)",구분(2),소계,매우만족,약간만족,소계,소계,약간불만족,매우불만족,소계
"지역",경상남도 거제시,23.9,3.1,20.8,66.2,9.9,8.4,1.5,3.2
"지역",경상남도 양산시,36.8,2.8,34.0,55.4,7.8,7.8,0.0,3.3
"지역",경상남도 의령군,63.2,5.9,57.2,31.0,5.9,5.4,0.5,3.6
"지역",경상남도 함안군,45.3,1.6,43.6,50.9,3.9,3.9,0.0,3.4
"지역",경상남도 창녕군,59.9,13.7,46.2,37.7,2.4,2.4,0.0,3.7
"지역",경상남도 고성군,89.8,29.2,60.6,8.8,1.4,1.4,0.0,4.2
"지역",경상남도 남해군,25.1,0.9,24.1,72.4,2.6,2.1,0.5,3.2
"지역",경상남도 하동군,37.2,2.7,34.5,61.5,1.3,1.3,0.0,3.4
"지역",경상남도 산청군,79.0,10.1,68.9,17.7,3.3,2.5,0.8,3.8
"지역",경상남도 함양군,9.7,1.5,8.1,45.3,45.0,17.1,27.9,2.4
"지역",경상남도 거창군,4.7,0.7,4.0,94.8,0.4,0.4,0.0,3.1
"지역",경상남도 합천군,47.8,5.6,42.2,46.9,5.3,4.4,0.9,3.5
"지역",제주특별자치도,55.5,9.3,46.2,38.7,5.8,5.3,0.5,3.6
"가구원 수",1인가구,56.4,5.4,51.0,40.7,2.9,2.7,0.3,3.6
"가구원 수",2인가구,60.3,5.9,54.4,36.1,3.6,3.3,0.3,3.6
"가구원 수",3인가구,58.8,4.8,54.0,37.4,3.7,3.4,0.3,3.6
"가구원 수",4인가구,58.4,4.8,53.7,37.5,4.1,3.9,0.2,3.6
"가구원 수",5인가구 이상,54.3,4.4,49.9,41.4,4.3,3.9,0.4,3.5
"가구원 구성",1세대 가구,60.7,5.7,55.0,35.6,3.7,3.3,0.3,3.6
"가구원 구성",2세대 가구,58.4,4.8,53.6,37.7,3.8,3.6,0.2,3.6
"가구원 구성",3세대 가구,55.7,7.3,48.4,40.1,4.2,3.8,0.4,3.6
"가구원 구성",4세대 이상 가구,26.7,4.8,21.9,69.2,4.1,4.1,0.0,3.3
"가구원 구성",1인 가구,56.4,5.4,51.0,40.7,2.9,2.7,0.3,3.6
"가구원 구성",비친족 가구,38.5,7.5,31.0,54.7,6.8,6.1,0.7,3.4
"가구원 구성",기타,33.7,0.0,33.7,57.3,9.0,0.0,9.0,3.2
"주택 종류",단독주택,56.4,6.4,50.1,39.7,3.8,3.5,0.4,3.6
"주택 종류",아파트,58.8,5.0,53.8,37.5,3.7,3.4,0.3,3.6
"주택 종류",연립ㆍ다세대주택,61.7,4.6,57.2,35.7,2.6,2.5,0.1,3.6
"주택 종류",오피스텔,52.7,1.7,51.1,44.0,3.3,3.2,0.1,3.5
"주택 종류",기타,47.0,5.5,41.4,47.2,5.9,5.3,0.5,3.5
"주택 연한",5년 미만,56.4,3.6,52.8,40.4,3.3,2.9,0.4,3.6
"주택 연한",5년~10년 미만,55.7,5.1,50.6,40.5,3.9,3.5,0.3,3.6
"주택 연한",10년~20년 미만,59.9,4.8,55.2,37.0,3.1,2.9,0.2,3.6
"주택 연한",20년~30년 미만,59.7,5.3,54.4,36.7,3.6,3.2,0.3,3.6
"주택 연한",30년 이상 ,56.4,7.0,49.5,39.4,4.1,3.9,0.2,3.6
