"구분1(1)",구분1(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분1(1)",구분1(2),이용 여부 (%),이용 여부 (%),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),이용기간,이용기간,이용기간,이용기간,이용기간,이용기간
"구분1(1)",구분1(2),이용한다,이용하지 않는다,1병 (%),2병 (%),3병 (%),4병 (%),5병 이상 (%),평균 구매량 (병),1년 미만 (%),1년~3년 미만 (%),3년~5년 미만 (%),5년~10년 미만 (%),10년 이상 (%),평균 이용기간 (개월)
"지역",전라남도 장흥군,26.5,73.5,9.4,5.3,15.3,13.9,56.2,5.7,17.3,30.1,26.3,21.5,4.9,43.6
"지역",전라남도 강진군,12.4,87.6,8.7,3.0,14.0,9.9,64.4,11.9,17.3,65.2,8.5,9.0,0.0,25.5
"지역",전라남도 해남군,34.1,65.9,25.4,11.6,24.8,1.4,36.8,4.0,7.3,28.1,24.2,25.2,15.2,58.0
"지역",전라남도 영암군,24.3,75.7,3.9,3.5,21.4,11.4,59.8,7.1,2.1,8.6,26.4,55.4,7.5,61.8
"지역",전라남도 무안군,30.1,69.9,6.9,19.5,23.6,3.0,47.0,4.4,16.6,29.5,11.9,22.8,19.1,54.7
"지역",전라남도 함평군,28.4,71.6,12.0,14.9,16.4,9.0,47.8,5.5,14.9,14.9,11.2,35.0,24.0,66.2
"지역",전라남도 영광군,28.1,71.9,20.1,13.5,24.1,4.4,37.9,4.6,8.4,11.3,19.2,36.8,24.3,68.3
"지역",전라남도 장성군,40.1,59.9,8.4,14.3,11.0,6.2,60.1,6.2,2.9,15.9,19.6,31.4,30.2,73.9
"지역",전라남도 완도군,24.9,75.1,0.9,9.6,10.8,5.2,73.5,7.5,16.5,31.9,21.2,19.0,11.4,45.8
"지역",전라남도 진도군,13.7,86.3,0.0,7.5,12.2,2.3,78.0,6.0,2.2,41.6,15.5,20.3,20.4,59.1
"지역",전라남도 신안군,35.7,64.3,2.0,11.9,17.7,5.8,62.7,6.9,0.0,14.7,21.5,48.7,15.1,62.2
"지역",경상북도 포항시,29.7,70.3,4.9,14.6,19.0,10.7,50.8,5.1,1.9,24.2,26.3,30.5,17.0,61.6
"지역",경상북도 경주시,38.1,61.9,5.0,12.0,25.5,10.8,46.6,5.4,16.8,16.8,19.9,27.5,19.0,61.4
"지역",경상북도 김천시,33.0,67.0,5.2,9.4,11.1,4.7,69.6,6.8,1.3,24.8,39.3,20.2,14.4,56.0
"지역",경상북도 안동시,33.4,66.6,1.3,8.0,23.6,7.0,60.2,5.5,5.6,33.7,32.8,23.7,4.1,42.1
"지역",경상북도 구미시,34.6,65.4,8.7,12.5,14.3,8.1,56.5,5.6,2.2,38.8,23.5,28.0,7.4,47.0
"지역",경상북도 영주시,30.9,69.1,6.7,11.8,16.9,10.4,54.3,5.1,7.2,32.8,32.8,20.2,7.0,46.8
"지역",경상북도 영천시,28.7,71.3,0.0,4.0,13.8,9.6,72.6,7.1,3.8,17.8,39.8,23.9,14.7,59.3
"지역",경상북도 상주시,27.3,72.7,7.5,11.1,3.4,17.0,61.0,5.9,2.7,19.2,42.1,15.7,20.3,54.7
"지역",경상북도 문경시,27.3,72.7,5.6,5.9,11.1,7.7,69.6,5.6,7.8,49.8,24.7,8.3,9.4,38.6
"지역",경상북도 경산시,41.2,58.8,1.6,15.5,20.4,5.8,56.6,5.3,1.7,38.1,22.3,31.9,5.9,45.3
"지역",경상북도 군위군,32.2,67.8,4.1,20.5,21.3,3.4,50.6,4.7,0.0,16.9,37.4,41.5,4.2,62.3
"지역",경상북도 의성군,37.3,62.7,3.5,10.8,23.8,10.1,51.8,5.1,6.3,28.2,26.0,20.9,18.6,53.8
"지역",경상북도 청송군,24.9,75.1,4.6,8.4,17.5,21.4,48.1,4.9,1.2,45.0,29.1,16.9,7.9,42.1
"지역",경상북도 영양군,19.3,80.7,1.5,7.0,8.5,17.5,65.6,5.8,6.6,41.9,29.5,22.0,0.0,34.6
"지역",경상북도 영덕군,21.4,78.6,0.9,10.0,14.6,4.7,69.9,6.8,3.2,20.9,36.1,34.2,5.6,48.9
"지역",경상북도 청도군,24.7,75.3,18.2,9.7,6.7,3.1,62.3,5.2,2.8,31.1,21.7,34.5,9.9,54.9
"지역",경상북도 고령군,22.1,77.9,0.0,10.4,21.5,20.3,47.8,4.7,1.2,47.4,51.4,0.0,0.0,31.3
"지역",경상북도 성주군,27.0,73.0,2.5,4.9,4.8,5.8,82.0,7.6,0.5,41.1,28.9,24.6,4.9,43.6
"지역",경상북도 칠곡군,34.0,66.0,1.1,7.6,18.4,9.1,63.8,6.4,5.5,22.8,20.9,20.7,30.1,72.6
"지역",경상북도 예천군,30.9,69.1,7.0,11.9,30.5,2.3,48.3,5.3,11.7,26.1,25.8,21.9,14.5,50.1
"지역",경상북도 봉화군,9.7,90.3,3.4,0.0,19.2,3.6,73.8,7.5,0.0,23.8,48.8,18.2,9.3,47.8
"지역",경상북도 울진군,29.4,70.6,0.0,14.1,12.6,11.8,61.5,5.9,0.0,21.5,23.9,27.1,27.5,70.6
"지역",경상북도 울릉군,18.6,81.4,0.0,2.6,32.8,2.0,62.6,5.8,26.6,55.3,12.9,5.1,0.0,17.0
"지역",경상남도 창원시,31.2,68.8,5.2,9.1,16.2,9.1,60.5,6.1,8.3,23.8,25.5,26.8,15.6,57.9
"지역",경상남도 진주시,36.5,63.5,14.8,13.0,18.9,7.5,45.8,5.3,15.8,21.5,26.3,25.0,11.4,50.1
"지역",경상남도 통영시,28.7,71.3,4.6,25.1,19.9,8.3,42.1,6.3,4.7,37.8,25.8,25.7,5.9,44.4
"지역",경상남도 사천시,30.9,69.1,10.3,25.5,22.9,11.7,29.6,4.6,11.4,35.0,25.5,20.4,7.7,45.7
"지역",경상남도 김해시,35.2,64.8,8.7,13.3,12.9,5.1,60.0,5.6,11.8,24.1,23.2,23.8,17.1,52.8
"지역",경상남도 밀양시,34.5,65.5,11.6,9.2,12.0,9.3,57.9,5.8,3.0,31.5,20.4,27.2,18.0,56.6
"지역",경상남도 거제시,28.4,71.6,16.2,18.2,9.9,2.4,53.2,5.2,10.8,30.0,25.3,23.0,10.9,45.5
"지역",경상남도 양산시,30.1,69.9,2.1,11.4,19.0,14.6,52.9,5.5,11.0,31.4,26.5,21.0,10.2,47.9
"지역",경상남도 의령군,33.0,67.0,24.6,19.8,15.4,6.9,33.4,4.4,2.2,32.3,20.3,34.4,10.8,56.6
"지역",경상남도 함안군,26.3,73.7,2.5,9.2,10.3,13.9,64.1,6.7,5.6,28.6,30.4,26.9,8.6,53.9
"지역",경상남도 창녕군,22.2,77.8,19.2,3.1,6.2,17.7,53.8,5.3,10.5,23.7,22.8,26.9,16.1,53.4
"지역",경상남도 고성군,24.0,76.0,8.4,12.7,7.7,15.3,55.9,4.8,5.0,25.3,35.6,27.0,7.1,48.1
"지역",경상남도 남해군,21.1,78.9,1.7,13.1,19.1,13.8,52.3,5.4,17.7,26.4,25.2,11.3,19.5,55.6
"지역",경상남도 하동군,35.4,64.6,21.1,24.4,12.5,4.0,38.0,4.7,8.8,52.9,30.5,4.4,3.4,31.7
"지역",경상남도 산청군,36.8,63.2,2.6,9.4,14.2,7.4,66.4,7.1,5.5,21.4,26.0,31.4,15.7,66.1
"지역",경상남도 함양군,8.4,91.6,0.0,8.9,0.0,0.0,91.1,21.2,0.0,29.2,17.9,23.3,29.6,90.0
"지역",경상남도 거창군,21.3,78.7,3.7,14.0,1.3,22.3,58.7,5.8,16.9,41.6,25.9,11.2,4.4,38.7
"지역",경상남도 합천군,30.7,69.3,3.6,19.4,11.5,5.5,60.0,6.1,4.0,24.7,37.2,26.6,7.4,45.9
"지역",제주특별자치도,62.1,37.9,3.0,8.4,15.5,6.7,66.4,6.6,4.1,23.2,12.1,25.0,35.7,80.6
"가구원 수",1인가구,52.1,47.9,4.8,12.5,21.0,13.8,47.9,4.9,7.4,35.8,26.7,21.2,8.9,46.3
"가구원 수",2인가구,29.9,70.1,4.6,9.7,12.7,8.9,64.1,6.3,5.7,30.5,25.6,25.0,13.1,54.1
"가구원 수",3인가구,26.5,73.5,5.3,6.6,9.4,7.4,71.3,7.3,4.2,27.0,25.8,30.4,12.5,56.7
"가구원 수",4인가구,20.6,79.4,6.2,9.0,8.9,5.3,70.6,7.6,4.8,24.8,25.2,29.6,15.7,58.3
"가구원 수",5인가구 이상,20.6,79.4,6.2,6.7,11.9,3.7,71.4,8.0,5.3,25.6,21.4,29.8,17.9,62.0
"가구원 구성",1세대 가구,29.3,70.7,4.4,9.9,13.0,8.9,63.8,6.3,5.3,31.5,25.4,24.6,13.2,54.1
"가구원 구성",2세대 가구,24.1,75.9,5.7,7.5,9.5,6.5,70.8,7.4,4.6,25.6,25.7,30.3,13.8,57.6
"가구원 구성",3세대 가구,21.5,78.5,5.9,5.4,9.7,3.6,75.5,8.1,3.7,22.2,23.9,30.9,19.4,63.3
