"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(공익광고 등),TV/라디오(공익광고 등),SNS(페이스북 인스타그램 트위터 등),SNS(페이스북 인스타그램 트위터 등),신문/잡지 광고,신문/잡지 광고,포털사이트(네이버 다음 등),포털사이트(네이버 다음 등),수도 관련 홈페이지(환경부 지자체 등),수도 관련 홈페이지(환경부 지자체 등),리플릿 포스터 등 인쇄물,리플릿 포스터 등 인쇄물,수돗물 마시기 캠페인 등 시민 참여형 홍보,수돗물 마시기 캠페인 등 시민 참여형 홍보,지하철·버스·옥외 광고 등,지하철·버스·옥외 광고 등,기타,기타
"구분(1)",구분(2),1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위
"지역",전라남도 장성군,81.2,92.4,8.1,63.8,1.0,7.5,0.0,7.8,6.3,11.6,0.5,0.5,0.2,0.8,2.1,8.6,0.7,2.6,0.0,0.0
"지역",전라남도 완도군,32.8,49.9,57.5,81.2,4.9,11.1,0.5,3.8,2.8,11.5,0.5,0.9,0.0,0.6,1.0,4.8,0.0,0.3,0.0,0.0
"지역",전라남도 진도군,98.3,98.6,1.2,24.6,0.3,1.0,0.0,0.0,0.0,0.3,0.0,0.8,0.0,0.0,0.2,7.8,0.0,0.0,0.0,0.0
"지역",전라남도 신안군,50.8,56.6,29.9,50.4,0.0,0.3,0.0,0.5,1.4,3.7,0.4,0.6,0.6,11.4,5.8,21.4,0.0,0.0,11.2,12.9
"지역",경상북도 포항시,50.0,62.5,23.8,61.5,17.8,30.4,0.4,3.5,7.4,33.9,0.0,0.2,0.0,1.0,0.1,2.4,0.4,1.4,0.0,0.0
"지역",경상북도 경주시,3.9,9.2,49.3,65.5,14.9,24.9,0.0,0.6,7.2,19.2,0.0,1.5,13.7,33.0,9.0,29.9,0.0,0.4,2.1,2.9
"지역",경상북도 김천시,54.8,65.6,40.2,85.5,2.7,6.1,0.0,0.7,1.3,18.8,0.0,0.0,0.2,1.8,1.0,2.3,0.0,0.0,0.0,0.2
"지역",경상북도 안동시,25.1,70.8,65.3,86.3,2.5,3.8,0.3,0.6,5.3,20.8,0.3,0.8,0.5,1.6,0.7,8.3,0.0,0.4,0.0,0.0
"지역",경상북도 구미시,48.3,67.0,33.0,66.5,2.5,8.6,0.0,0.1,11.3,28.3,0.1,0.4,1.7,6.3,3.1,7.9,0.0,1.8,0.0,0.0
"지역",경상북도 영주시,29.7,77.8,53.8,66.3,7.1,14.9,0.2,1.4,4.9,15.4,0.2,1.1,3.3,7.9,0.5,2.2,0.3,1.0,0.0,0.0
"지역",경상북도 영천시,6.1,37.7,81.9,87.8,5.8,16.1,1.4,2.0,1.6,27.3,1.1,1.5,1.2,4.7,0.5,4.5,0.4,0.4,0.0,0.0
"지역",경상북도 상주시,80.5,89.1,12.9,42.1,0.0,0.4,0.0,0.0,3.0,3.0,0.0,0.3,1.9,2.4,0.0,0.0,1.7,2.4,0.0,0.0
"지역",경상북도 문경시,53.5,69.0,44.1,74.3,0.8,2.0,0.0,0.9,0.8,9.8,0.0,0.0,0.0,0.6,0.8,3.3,0.0,0.5,0.0,0.0
"지역",경상북도 경산시,47.1,68.5,19.8,44.0,6.2,18.1,1.3,6.2,18.2,37.5,0.4,1.4,1.6,6.2,4.3,7.9,1.1,4.6,0.0,0.0
"지역",경상북도 군위군,23.6,31.1,63.8,85.0,0.0,0.0,2.4,3.7,0.0,1.9,3.5,3.5,5.8,43.4,0.3,1.9,0.6,24.8,0.0,0.0
"지역",경상북도 의성군,27.6,45.7,48.1,81.5,7.9,10.9,0.0,0.8,7.8,23.2,0.4,0.4,1.9,7.7,6.3,22.4,0.0,0.4,0.0,0.0
"지역",경상북도 청송군,24.1,70.2,70.4,91.8,0.3,2.3,0.0,2.7,4.4,9.2,0.0,0.0,0.3,1.2,0.5,11.1,0.0,0.4,0.0,0.0
"지역",경상북도 영양군,22.1,42.7,70.6,80.6,2.4,4.9,0.0,0.2,4.1,9.3,0.0,0.0,0.3,0.6,0.0,6.2,0.6,1.6,0.0,0.0
"지역",경상북도 영덕군,16.5,76.1,77.9,96.6,3.2,5.4,1.2,4.6,0.0,10.2,0.0,0.0,0.5,0.5,0.8,2.8,0.0,0.7,0.0,0.0
"지역",경상북도 청도군,38.2,51.6,46.6,78.9,2.9,9.6,2.1,3.5,4.8,15.5,1.3,2.2,2.3,11.0,1.5,2.7,0.0,0.0,0.3,0.3
"지역",경상북도 고령군,0.9,3.2,56.0,88.0,0.0,0.0,1.5,1.7,2.6,9.0,0.0,0.0,36.4,78.6,1.5,2.8,1.1,16.2,0.0,0.0
"지역",경상북도 성주군,16.0,57.9,77.8,91.6,0.9,0.9,0.0,0.8,5.3,12.8,0.0,0.0,0.0,5.3,0.0,18.5,0.1,3.7,0.0,0.0
"지역",경상북도 칠곡군,48.1,75.3,34.3,73.4,3.3,7.0,0.2,0.2,10.9,23.6,0.4,0.8,1.1,2.5,0.6,5.7,0.0,1.0,1.0,1.5
"지역",경상북도 예천군,11.0,16.6,51.8,73.4,6.1,10.6,0.5,2.9,17.0,26.9,0.5,3.3,5.3,18.9,7.9,27.1,0.0,0.6,0.0,0.5
"지역",경상북도 봉화군,11.5,11.8,75.5,89.1,0.3,0.5,0.5,2.3,0.4,10.9,0.0,0.0,10.7,36.5,0.3,1.5,1.0,7.2,0.0,0.0
"지역",경상북도 울진군,34.5,90.3,65.0,96.8,0.2,0.2,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
"지역",경상북도 울릉군,35.0,38.2,36.7,54.3,6.8,15.6,3.3,17.8,0.0,0.4,0.9,3.4,3.8,3.8,1.6,2.3,11.9,14.0,0.0,0.0
"지역",경상남도 창원시,14.3,42.0,59.3,74.4,7.3,16.2,0.8,4.5,13.4,33.0,0.2,1.4,0.9,3.0,3.6,10.8,0.1,2.3,0.1,0.3
"지역",경상남도 진주시,46.1,56.8,32.9,60.8,7.3,17.1,2.2,8.0,8.3,27.0,0.6,3.8,1.5,4.6,0.9,10.3,0.2,4.3,0.0,0.4
"지역",경상남도 통영시,3.5,11.6,34.1,58.5,0.0,5.1,0.6,2.8,47.1,61.5,0.6,2.1,0.0,2.4,4.0,13.3,10.1,20.4,0.0,0.0
"지역",경상남도 사천시,27.9,50.9,44.7,58.3,4.9,8.8,0.6,3.7,9.4,17.4,0.0,0.0,4.1,23.3,6.0,20.6,0.0,7.7,2.4,2.8
"지역",경상남도 김해시,29.8,55.9,38.3,63.0,8.7,15.9,1.0,3.2,10.6,19.5,0.6,3.6,1.4,9.8,2.4,8.7,7.0,11.7,0.1,0.8
"지역",경상남도 밀양시,16.3,22.1,62.0,78.8,1.7,5.0,5.9,12.0,6.7,10.7,0.5,1.6,1.2,1.2,2.8,19.0,3.2,3.3,0.0,0.0
"지역",경상남도 거제시,44.9,57.8,21.4,57.6,5.1,12.6,5.0,18.1,13.7,25.4,0.5,1.5,2.7,5.8,2.1,6.4,1.0,1.9,3.7,3.9
"지역",경상남도 양산시,20.8,27.3,41.6,64.9,8.8,18.0,0.8,3.1,22.3,47.2,0.1,0.3,0.2,0.8,1.5,3.5,3.9,14.5,0.0,0.0
"지역",경상남도 의령군,80.0,86.5,5.8,36.8,3.3,9.7,1.1,8.9,4.8,11.6,0.2,0.4,0.6,5.3,4.2,26.9,0.0,1.2,0.0,0.0
"지역",경상남도 함안군,40.4,52.3,33.6,78.0,0.4,3.0,0.0,2.7,1.8,14.1,0.5,2.2,23.3,37.3,0.0,2.0,0.0,0.9,0.0,0.0
"지역",경상남도 창녕군,58.1,68.6,39.1,41.8,1.3,1.9,0.3,2.2,0.8,0.8,0.0,0.0,0.3,0.3,0.0,2.7,0.2,0.9,0.0,0.0
"지역",경상남도 고성군,9.8,25.6,87.3,96.3,0.0,13.3,0.4,12.3,1.5,11.0,0.0,0.0,0.4,3.3,0.6,11.0,0.0,0.2,0.0,0.0
"지역",경상남도 남해군,27.0,51.6,56.4,75.2,7.2,15.1,2.0,10.1,5.3,12.0,0.0,0.8,1.4,9.1,0.5,21.2,0.2,1.7,0.0,0.0
"지역",경상남도 하동군,24.0,42.5,67.2,88.7,2.6,4.7,0.0,0.6,3.9,7.3,0.4,0.4,0.0,0.7,1.8,33.3,0.0,0.3,0.0,0.0
"지역",경상남도 산청군,13.8,51.8,81.6,94.6,2.5,9.7,0.0,0.0,0.9,7.4,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4
"지역",경상남도 함양군,97.8,98.4,1.8,2.9,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0
"지역",경상남도 거창군,85.4,89.3,4.6,11.4,7.9,14.1,0.0,0.4,0.8,1.7,0.5,1.5,0.4,1.0,0.4,1.1,0.0,0.5,0.0,0.0
"지역",경상남도 합천군,47.1,66.5,35.4,80.3,5.5,13.9,0.6,4.0,5.1,16.4,0.4,1.6,0.7,0.9,0.0,2.1,0.0,0.6,5.3,5.3
"지역",제주특별자치도,32.1,42.9,51.4,74.3,6.4,14.4,0.6,7.2,7.6,31.1,0.2,0.4,0.6,3.4,0.9,22.9,0.1,0.4,0.0,0.1
"가구원 수",1인가구,37.8,53.4,34.5,60.3,6.3,13.7,1.3,4.0,12.6,28.9,0.6,1.8,1.8,5.8,2.8,9.7,2.1,7.2,0.3,0.3
"가구원 수",2인가구,43.4,59.6,37.0,65.4,3.3,7.9,1.3,5.6,7.1,20.5,0.8,2.2,1.9,6.4,3.0,11.1,2.1,7.6,0.2,0.3
"가구원 수",3인가구,39.6,55.0,34.1,59.4,4.6,11.7,1.3,4.5,12.4,33.4,0.9,2.7,2.0,6.5,3.0,10.4,2.0,6.9,0.1,0.2
"가구원 수",4인가구,39.4,54.4,32.1,57.8,4.5,11.6,1.3,4.3,14.6,37.0,0.8,2.7,2.4,6.9,3.0,10.2,1.8,7.0,0.1,0.2
"가구원 수",5인가구 이상,35.3,51.3,37.4,62.1,5.7,12.9,1.3,4.4,13.5,34.9,1.3,3.3,1.3,4.6,2.6,9.5,1.4,5.8,0.2,0.4
"가구원 구성",1세대 가구,43.2,59.2,36.7,65.1,3.4,8.3,1.4,5.8,7.4,20.4,0.8,2.4,1.9,6.5,3.0,11.0,2.0,7.6,0.2,0.2
"가구원 구성",2세대 가구,39.5,55.1,33.7,59.2,4.4,11.2,1.2,4.3,13.1,34.6,0.9,2.7,2.1,6.4,3.0,10.4,1.9,6.9,0.1,0.2
"가구원 구성",3세대 가구,39.2,54.2,40.6,67.1,3.9,10.1,1.5,5.4,7.3,21.8,1.1,2.1,2.4,6.1,2.8,9.8,0.9,6.3,0.2,0.5
"가구원 구성",4세대 이상 가구,41.2,58.8,27.9,62.5,4.2,5.4,0.4,5.2,7.3,25.4,11.5,12.7,1.6,11.2,6.0,6.6,0.0,0.8,0.0,1.1
"가구원 구성",1인 가구,37.8,53.4,34.5,60.3,6.3,13.7,1.3,4.0,12.6,28.9,0.6,1.8,1.8,5.8,2.8,9.7,2.1,7.2,0.3,0.3
"가구원 구성",비친족 가구,38.0,42.8,28.3,56.5,12.6,24.0,1.6,4.8,14.8,44.1,0.1,0.2,1.4,4.6,2.5,6.3,0.1,3.2,0.7,0.7
"가구원 구성",기타,77.9,85.0,7.5,28.7,0.0,11.8,0.0,7.8,0.0,39.4,0.0,0.0,7.5,7.5,7.1,12.9,0.0,0.0,0.0,0.0
"주택 종류",단독주택,39.6,55.9,38.4,65.2,4.4,9.6,1.5,5.4,9.1,22.9,0.6,1.9,1.9,6.0,2.5,10.1,1.5,5.7,0.4,0.5
"주택 종류",아파트,39.5,55.1,34.4,60.2,4.6,11.5,1.1,4.4,12.3,31.7,0.9,2.5,1.9,6.2,3.3,10.8,1.8,7.3,0.1,0.2
"주택 종류",연립ㆍ다세대주택,43.0,58.8,30.8,58.7,4.8,11.4,1.3,4.1,11.2,28.8,0.9,2.3,2.0,7.0,2.5,9.2,3.3,10.0,0.1,0.1
"주택 종류",오피스텔,32.4,43.4,26.9,51.7,9.2,22.6,1.8,4.7,20.7,47.7,1.0,2.4,2.5,6.4,2.9,9.7,2.6,6.7,0.0,0.0
"주택 종류",기타,48.5,63.8,33.6,60.0,3.0,8.3,1.6,3.9,6.7,28.6,1.0,1.3,2.6,5.4,2.2,10.0,0.5,3.1,0.5,0.5
"주택 연한",5년 미만,35.4,49.7,32.5,56.0,7.4,16.8,0.9,4.2,17.2,39.5,0.6,1.6,1.9,5.7,1.9,8.3,2.1,7.4,0.1,0.2
"주택 연한",5년~10년 미만,38.7,54.1,31.0,56.2,7.0,15.4,1.1,4.0,13.8,35.0,0.9,2.4,2.2,6.1,2.6,9.3,2.6,8.0,0.1,0.2
"주택 연한",10년~20년 미만,40.6,54.8,32.1,59.1,4.8,12.3,1.4,4.6,12.9,32.4,0.9,2.5,2.1,6.9,3.2,10.4,1.7,7.1,0.1,0.2
"주택 연한",20년~30년 미만,41.2,57.9,36.2,62.6,4.0,9.5,1.1,4.4,9.7,26.5,0.9,2.7,1.7,5.9,3.1,10.8,2.1,7.4,0.2,0.3
"주택 연한",30년 이상 ,40.1,57.4,41.4,69.4,2.4,6.0,1.7,6.0,6.9,17.4,0.6,1.7,1.9,6.3,3.1,11.4,1.6,6.0,0.4,0.5
